,Country,NAME,GIS_AREA,Land_area,ISO3,region_remastered,region_bigger,Number_of_parks,Number_of_posts,post_density_total,post_density_land
1517,Russian Federation,Meschera,1196.61219688235,1196.612,RUS,Europe,Europe,1,56,0.04679878756534677,0.04679879526529902
1518,Russian Federation,Meschersky,1170.96750220758,1170.968,RUS,Europe,Europe,1,171,0.1460330877480547,0.14603302566765275
1519,Russian Federation,Nizhnyaya Kama,360.862911831945,360.863,RUS,Europe,Europe,1,19,0.05265157315154726,0.05265156028742209
1520,Russian Federation,Orlovskoye Poles'e,847.892893919274,847.893,RUS,Europe,Europe,1,5,0.005896971228156135,0.005896970490380272
1521,Russian Federation,Paanayarvi,1220.83836238107,1220.838,RUS,Europe,Europe,1,6,0.004914655522699877,0.004914656981515975
1522,Russian Federation,Plescheevo Ozero,62.8340277254128,62.834,RUS,Europe,Europe,1,953,15.16694113840112,15.166947830792246
1523,Russian Federation,Prielbrus'e,1007.29207721391,1007.292,RUS,Europe,Europe,1,1526,1.514952846865226,1.5149529629938487
1524,Russian Federation,Pripyshmenskie Bory,581.014574166079,581.015,RUS,Europe,Europe,1,11,0.018932399442454822,0.018932385566637695
1525,Russian Federation,Russky Sever,1804.34029181048,1804.34,RUS,Europe,Europe,1,810,0.44891753716104393,0.4489176097631267
1526,Russian Federation,Samarskaya Luka,1383.72815871875,1383.728,RUS,Europe,Europe,1,231,0.16694030438311835,0.16694032353179236
1527,Russian Federation,Sebezshsky,498.048625284677,498.049,RUS,Europe,Europe,1,22,0.04417239378469349,0.0441723605508695
1528,Russian Federation,Shorsky,3857.64728902594,3857.647,RUS,Europe,Europe,1,1,0.00025922535812041567,0.0002592253775423205
1529,Russian Federation,Shushensky Bor,319.513752414055,319.514,RUS,Europe,Europe,1,2,0.006259511476076366,0.0062595066256877635
1530,Russian Federation,Smolenskoye Poozer'e / Smolemsk Lakeland,1468.08468107597,1468.085,RUS,Europe,Europe,1,40,0.027246384704922955,0.027246378785969475
1531,Russian Federation,Smolny,375.921874266687,375.922,RUS,Europe,Europe,1,17,0.04522216227284459,0.04522214714754656
1532,Russian Federation,Sochinsky,1221.93439085901,1221.934,RUS,Europe,Europe,1,5132,4.19989816015592,4.1998995035738425
1533,Russian Federation,Taganai,572.271640230564,572.272,RUS,Europe,Europe,1,425,0.7426543098112823,0.7426538429278384
1534,Russian Federation,Ugra,1113.23836875034,1113.238,RUS,Europe,Europe,1,603,0.5416629689802145,0.5416631484013301
1535,Russian Federation,Valdaisky,2028.04174338407,2028.042,RUS,Europe,Europe,1,424,0.2090686749339276,0.2090686484796666
1536,Russian Federation,Vodlozersky,5401.27138615251,5401.271,RUS,Europe,Europe,1,11,0.002036557546099463,0.0020365576916988614
1537,Russian Federation,Yugyd Va,16992.9820685104,16992.982,RUS,Europe,Europe,1,329,0.0193609337474479,0.01936093382550514
1538,Russian Federation,Zjuratkul,891.374348686235,891.374,RUS,Europe,Europe,1,133,0.14920779378049637,0.14920785214735902
1539,Rwanda,Akagera,1027.01272001447,1027.013,RWA,Sub-Saharan Africa,Africa,1,143,0.13923878177281507,0.13923874381336945
1540,Rwanda,Nyungwe,1025.45355556599,1025.454,RWA,Sub-Saharan Africa,Africa,1,72,0.07021283373507856,0.07021280330468262
1541,Rwanda,Volcans,163.614029433384,163.614,RWA,Sub-Saharan Africa,Africa,1,1063,6.49699786553331,6.496999034312467
1542,"Saint Helena, Ascension and Tristan da Cunha",Green Mountain National Park,10.2936090765985,10.294,SHN,Sub-Saharan Africa,Africa,1,265,25.74412900548664,25.743151350301144
1543,Saint Kitts and Nevis,Brimstone Hill National Park,0.48173453979652,0.482,KNA,Latin America and the Caribbean,Latin America and the Caribbean,1,605,1255.8783936388413,1255.1867219917012
1544,Saint Kitts and Nevis,Frigate Bay Recreational Area,0.138550686989456,0.139,KNA,Latin America and the Caribbean,Latin America and the Caribbean,1,2,14.435150365961047,14.388489208633093
1545,Saint Kitts and Nevis,Nevis Peak,12.2933161943142,12.293,KNA,Latin America and the Caribbean,Latin America and the Caribbean,1,50,4.067250789752368,4.067355405515334
1546,Saint Kitts and Nevis,Royal Basseterre Valley Aquifer,2.05584011497901,2.056,KNA,Latin America and the Caribbean,Latin America and the Caribbean,1,3,1.4592574481555096,1.4591439688715953
1547,Saint Kitts and Nevis,The Central Forest Reserve National Park,40.5978297679944,40.598,KNA,Latin America and the Caribbean,Latin America and the Caribbean,1,108,2.660240722649234,2.660229567959013
1548,Saint Lucia,"Iyanola and Grande Anses, Esperance and Fond D'ors",66.0029919643637,51.598,LCA,Latin America and the Caribbean,Latin America and the Caribbean,1,49,0.7423905877851121,0.9496492112097368
1549,Saint Lucia,Pitons(Qualibou and Canaries),79.1499100777508,64.88,LCA,Latin America and the Caribbean,Latin America and the Caribbean,1,4801,60.65704932935319,73.99815043156597
1550,Saint Vincent and the Grenadines,Soufriere,49.8917766827101,49.754,VCT,Latin America and the Caribbean,Latin America and the Caribbean,1,31,0.6213448800820716,0.6230654821722876
1551,Samoa,O Le Pupu Pu'e,47.8382532910182,47.838,WSM,Oceania,Oceania,1,27,0.5644018780482803,0.5644048664241816
1552,Saudi Arabia,‘Asir National Park,6492.77723087227,5637.462,SAU,Western Asia,Asia,1,98,0.015093695119250877,0.017383709193959977
1553,Senegal,Delta du Saloum,724.548721233229,88.361,SEN,Sub-Saharan Africa,Africa,1,31,0.04278525251861046,0.35083351252249295
1554,Senegal,Langue de Barbarie,9.20336753371275,0.102,SEN,Sub-Saharan Africa,Africa,1,18,1.9558058432486158,176.47058823529412
1555,Senegal,Niokolo Koba,8283.42065686809,8283.421,SEN,Sub-Saharan Africa,Africa,1,77,0.009295676652151724,0.0092956762670882
1556,Senegal,Oiseaux de Djoudj,137.564603986519,137.565,SEN,Sub-Saharan Africa,Africa,1,303,2.2026014775551803,2.202595136844401
1557,Serbia,Nacionalni park Djerdap,637.50999289772,637.51,SRB,Europe,Europe,1,1031,1.617229551671373,1.617229533654374
1558,Serbia,Nacionalni park Fruska Gora,266.696189951751,266.696,SRB,Europe,Europe,1,167,0.6261806740854174,0.6261811200767915
1559,Serbia,Nacionalni park Kopaonik,119.778302214093,119.778,SRB,Europe,Europe,1,131,1.0936872336514607,1.0936899931540016
1560,Serbia,Nacionalni park Tara,249.774554741534,249.775,SRB,Europe,Europe,1,176,0.7046354268637344,0.7046341707536783
1561,Seychelles,Ile Moyenne,0.08862996611756,0.028,SYC,Sub-Saharan Africa,Africa,1,44,496.4460884667134,1571.4285714285713
1562,Seychelles,Morne Seychellois National Park,31.5041324361035,30.939,SYC,Sub-Saharan Africa,Africa,1,115,3.6503147716650295,3.716991499402049
1563,Seychelles,Praslin National Park,3.27642909649199,3.276,SYC,Sub-Saharan Africa,Africa,1,243,74.16610976266065,74.17582417582418
1564,Seychelles,Silhouette National Park,20.0105669805273,18.546,SYC,Sub-Saharan Africa,Africa,1,13,0.6496567544862957,0.7009597756928718
1565,Sierra Leone,Gola Rainforest National Park,715.037253741486,715.037,SLE,Sub-Saharan Africa,Africa,1,4,0.005594114123522517,0.0055941161086768935
1566,Sierra Leone,Western Area Peninsula Forest,180.39700604826,180.219,SLE,Sub-Saharan Africa,Africa,1,62,0.34368641341760237,0.344025879624235
1567,Slovenia,Triglavski Narodni Park,839.537826543119,839.538,SVN,Europe,Europe,1,8688,10.348550982835055,10.348548844721739
1568,South Africa,Addo-Elephant National Park,1335.24464199739,1297.688,ZAF,Sub-Saharan Africa,Africa,1,3312,2.480444328947529,2.5522313529908573
1569,South Africa,Agulhas National Park,201.785554629855,192.843,ZAF,Sub-Saharan Africa,Africa,1,398,1.972390941116031,2.0638550530742625
1570,South Africa,Augrabies Falls National Park,484.304833987215,484.305,ZAF,Sub-Saharan Africa,Africa,1,390,0.8052779419713484,0.8052776659336575
1571,South Africa,Bontebok National Park,34.2425922231001,34.243,ZAF,Sub-Saharan Africa,Africa,1,253,7.388459330170859,7.388371345968519
1572,South Africa,Camdeboo National Park,187.404386843742,187.404,ZAF,Sub-Saharan Africa,Africa,1,291,1.5527918257465132,1.5527950310559007
1573,South Africa,Garden Route National Park,1267.07567438071,930.152,ZAF,Sub-Saharan Africa,Africa,1,1804,1.423750796006493,1.9394679579251561
1574,South Africa,Golden Gate Highlands National Park,349.269107300186,349.269,ZAF,Sub-Saharan Africa,Africa,1,535,1.5317701703866526,1.5317706409672773
1575,South Africa,Kalahari Gemsbok National Park,9629.98600817599,9629.986,ZAF,Sub-Saharan Africa,Africa,1,2530,0.26272104630806264,0.26272104653111644
1576,South Africa,Karoo National Park,839.173415394916,839.173,ZAF,Sub-Saharan Africa,Africa,1,215,0.2562044936788432,0.25620462050137455
1577,South Africa,Kruger National Park,19254.9302895228,19254.93,ZAF,Sub-Saharan Africa,Africa,1,28962,1.5041342432571214,1.504134265873727
1578,South Africa,Mapungupwe National Park,153.095810209129,153.096,ZAF,Sub-Saharan Africa,Africa,1,710,4.637618750180945,4.637613000992841
1579,South Africa,Marakele National Park,588.78937710813,588.789,ZAF,Sub-Saharan Africa,Africa,1,445,0.7557880921453456,0.7557885762132105
1580,South Africa,Mokala National Park,260.756919870958,260.757,ZAF,Sub-Saharan Africa,Africa,1,261,1.0009322096961504,1.000931902115763
1581,South Africa,Mountain Zebra National Park,204.282663368724,204.283,ZAF,Sub-Saharan Africa,Africa,1,459,2.246886703114493,2.246883000543364
1582,South Africa,Namaqua National Park,1372.72123390389,1371.458,ZAF,Sub-Saharan Africa,Africa,1,181,0.1318548846842363,0.1319763346744851
1583,South Africa,Richtersveld National Park,1709.06910071646,1709.069,ZAF,Sub-Saharan Africa,Africa,1,462,0.2703225983117503,0.27032261424202303
1584,South Africa,Table Mountain National Park,221.671398801403,207.798,ZAF,Sub-Saharan Africa,Africa,1,21593,97.40995056987629,103.91341591353141
1585,South Africa,Tankwa-Karoo National Park,1425.97343918508,1425.973,ZAF,Sub-Saharan Africa,Africa,1,89,0.06241350473600828,0.06241352395872853
1586,South Africa,West Coast National Park,366.653598335593,317.545,ZAF,Sub-Saharan Africa,Africa,1,664,1.8109736356446444,2.091042214489285
1587,South Sudan,Loelle,11029.1351769359,11029.135,SSD,Sub-Saharan Africa,Africa,1,1,9.066894039808284e-05,9.066894185264756e-05
1588,South Sudan,Nimule,131.587061978103,131.587,SSD,Sub-Saharan Africa,Africa,1,10,0.07599531329048193,0.07599534908463602
1589,South Sudan,Nimule Buffer Zone,54.9137059089129,54.914,SSD,Sub-Saharan Africa,Africa,1,33,0.6009428694311424,0.6009396510907965
1590,Sri Lanka,Bundala,50.7852246127385,50.672,LKA,Southern Asia,Asia,1,321,6.320736049663612,6.334859488474898
1591,Sri Lanka,Flood Plains,177.35952827208,177.36,LKA,Southern Asia,Asia,1,2,0.011276529766880535,0.011276499774470004
1592,Sri Lanka,Gal Oya,345.386688442182,345.387,LKA,Southern Asia,Asia,1,1,0.0028953055617469193,0.002895302950024176
1593,Sri Lanka,Hikkaduwa,2.25427863890323,0.286,LKA,Southern Asia,Asia,1,1,0.443600885330896,3.4965034965034967
1594,Sri Lanka,Horton Plains,31.293171884068,31.293,LKA,Southern Asia,Asia,1,467,14.923383341583197,14.923465311731059
1595,Sri Lanka,Kaudulla,66.9471801411987,66.947,LKA,Southern Asia,Asia,1,195,2.9127440407306824,2.9127518783515316
1596,Sri Lanka,Lahugala,15.2057377491699,15.206,LKA,Southern Asia,Asia,1,8,0.5261171889168436,0.5261081152176772
1597,Sri Lanka,Lunugamwehera,236.825197348036,236.825,LKA,Southern Asia,Asia,1,41,0.17312347021819136,0.17312361448326824
1598,Sri Lanka,Maduru Oya,503.199130393757,503.199,LKA,Southern Asia,Asia,1,4,0.00794913933350793,0.007949141393365248
1599,Sri Lanka,Minneriya,86.2476520916386,86.248,LKA,Southern Asia,Asia,1,266,3.0841419279144384,3.0841294870605696
1600,Sri Lanka,Somawatiya Chaithya,407.949486969416,407.949,LKA,Southern Asia,Asia,1,12,0.029415406522866006,0.029415441636086864
1601,Sri Lanka,Uda Walawe,309.877654501437,309.878,LKA,Southern Asia,Asia,1,1131,3.649827548293758,3.6498234789175097
1602,Sri Lanka,Wasgamuwa,394.227690827399,394.228,LKA,Southern Asia,Asia,1,32,0.08117136554471578,0.08117130188621813
1603,Sri Lanka,Wilpattu,1321.96058966126,1313.507,LKA,Southern Asia,Asia,1,143,0.10817266499347186,0.10886885262126506
1604,Sri Lanka,Yala Block (1-5)(Ruhuna),985.919382222099,985.447,LKA,Southern Asia,Asia,1,2075,2.104634554727278,2.105643428819612
1605,Sri Lanka,Yala East(Kumana),193.288055547287,192.946,LKA,Southern Asia,Asia,1,7,0.03621537802829975,0.03627958081535766
1606,Sweden,2000188 Garphyttan,1.10325715299934,1.103,SWE,Europe,Europe,1,3,2.719220982926901,2.71985494106981
1607,Sweden,2000189 Gotska Sandön,44.4728545497953,38.315,SWE,Europe,Europe,1,409,9.196621267970363,10.674670494584367
1608,Sweden,2000931 Skuleskogen,30.4511916397672,28.454,SWE,Europe,Europe,1,56,1.8390084914400455,1.9680888451535812
1609,Sweden,2000932 Färnebofjärden,104.342381750979,104.342,SWE,Europe,Europe,1,114,1.0925570040376271,1.092561001322574
1610,Sweden,2000933 Hamra,13.7672224127676,13.767,SWE,Europe,Europe,1,58,4.212904989913675,4.212973051499964
1611,Sweden,2000934 Sånfjället,103.456109801612,103.456,SWE,Europe,Europe,1,10,0.09665934683969903,0.09665944942777606
1612,Sweden,2001213 Ängsö,1.94199649827417,1.127,SWE,Europe,Europe,1,32,16.477887590651186,28.39396628216504
1613,Sweden,2001214 Tyresta,19.5575856639021,19.558,SWE,Europe,Europe,1,436,22.293140241984755,22.2926679619593
1614,Sweden,2001215 Tresticklan,28.9658901504646,28.966,SWE,Europe,Europe,1,3,0.10357009518493536,0.10356970240972174
1615,Sweden,2001216 Tiveden,20.3615751858516,20.362,SWE,Europe,Europe,1,342,16.796342958654858,16.79599253511443
1616,Sweden,2001217 Djurö,23.1734313943887,23.173,SWE,Europe,Europe,1,21,0.9062102043759052,0.9062270746126959
1617,Sweden,2001218 Pieljekaise,154.225830719952,154.226,SWE,Europe,Europe,1,11,0.0713239795736561,0.07132390128772062
1618,Sweden,2001219 Stora Sjöfallet,1274.37202953201,1274.372,SWE,Europe,Europe,1,257,0.201667954132969,0.20166795880637678
1619,Sweden,2001220 Padjelanta,1990.88298927217,1990.883,SWE,Europe,Europe,1,209,0.10497854526167132,0.1049785446959967
1620,Sweden,2001221 Sarek,1976.26695280344,1976.267,SWE,Europe,Europe,1,259,0.13105516925868477,0.13105516612886822
1621,Sweden,2001222 Haparanda Skärgård,73.7481391109054,9.127,SWE,Europe,Europe,1,1,0.013559664176694141,0.10956502684343157
1622,Sweden,2001223 Muddus,508.763993270993,508.764,SWE,Europe,Europe,1,9,0.01768993112530696,0.01768993089133665
1623,Sweden,2001224 Vadvetjåkka,26.9151079351832,26.915,SWE,Europe,Europe,1,2,0.07430770869715209,0.0743080066877206
1624,Sweden,2001225 Abisko,76.8453574566362,76.845,SWE,Europe,Europe,1,1010,13.143279352561313,13.143340490597957
1625,Sweden,2001362 Store Mosse,76.5882914650444,76.588,SWE,Europe,Europe,1,168,2.1935467783176326,2.1935551261294197
1626,Sweden,2001828 Söderåsen,16.164246654009,16.164,SWE,Europe,Europe,1,454,28.08667856397753,28.087107151695122
1627,Sweden,2001829 Dalby Söderskog,0.364891630621095,0.365,SWE,Europe,Europe,1,104,285.01612882427014,284.9315068493151
1628,Sweden,2001830 Stenshuvud,3.9870586879169,3.797,SWE,Europe,Europe,1,158,39.62821025906431,41.61179878851725
1629,Sweden,2002422 Blå Jungfrun,1.8912839531844,0.85,SWE,Europe,Europe,1,1,0.5287413337993357,1.1764705882352942
1630,Sweden,2002423 Norra Kvill,1.09508711439215,1.095,SWE,Europe,Europe,1,19,17.35021785051898,17.35159817351598
1631,Sweden,2002424 Fulufjället,383.166505168333,383.167,SWE,Europe,Europe,1,138,0.36015674162169714,0.3601562765060666
1632,Sweden,2014914 Kosterhavets Nationalpark,386.847240367166,9.039,SWE,Europe,Europe,1,130,0.33604996090088135,14.382121916141166
1633,Sweden,2049265 Åsnens nationalpark,18.6579097019199,18.658,SWE,Europe,Europe,1,5,0.26798285981014797,0.26798156286847463
1634,"Taiwan, Province of China",Dongsha,3602.22797408341,1.527,TWN,Eastern Asia,Asia,1,351,0.09743969635606203,229.86247544204323
1635,"Taiwan, Province of China",Kenting,330.927566121118,170.717,TWN,Eastern Asia,Asia,1,31253,94.44060634272319,183.06905580580727
1636,"Taiwan, Province of China",Kinmen,36.4202318637331,34.127,TWN,Eastern Asia,Asia,1,6044,165.95171668905695,177.10317344038444
1637,"Taiwan, Province of China",Shei-pa,773.160499791028,773.16,TWN,Eastern Asia,Asia,1,15703,20.310142595546786,20.310155724558953
1638,"Taiwan, Province of China",Taijiang,47.6037836718554,22.428,TWN,Eastern Asia,Asia,1,3228,67.80973592879504,143.92723381487426
1639,"Taiwan, Province of China",Taroko,984.932645278575,979.09,TWN,Eastern Asia,Asia,1,35980,36.53041674725233,36.74840923714878
1640,"Taiwan, Province of China",Yangmingshan,114.16083566721,114.161,TWN,Eastern Asia,Asia,1,25067,219.57617823570212,219.57586215958165
1641,"Taiwan, Province of China",Yushan,1036.17565996261,1036.176,TWN,Eastern Asia,Asia,1,9859,9.514795976153076,9.514792853723693
1642,Tajikistan,Таджикский Национальный парк,23357.7512107719,23357.751,TJK,Central Asia,Asia,1,1006,0.043069214622684336,0.043069215011325365
1643,"Tanzania, United Republic of",Arusha National Park,112.105068342819,112.105,TZA,Sub-Saharan Africa,Africa,1,713,6.3601049492217,6.360108826546541
1644,"Tanzania, United Republic of",Gombe National Park,34.5436574122775,34.544,TZA,Sub-Saharan Africa,Africa,1,46,1.331648222740036,1.331635016211209
1645,"Tanzania, United Republic of",Jozani-Chwaka Bay,67.4339632044295,63.905,TZA,Sub-Saharan Africa,Africa,1,86,1.275321750544108,1.34574759408497
1646,"Tanzania, United Republic of",Katavi National Park,4234.47784252928,4234.478,TZA,Sub-Saharan Africa,Africa,1,113,0.026685698733637582,0.02668569774125642
1647,"Tanzania, United Republic of",Kilimanjaro National Park,1860.2962515352,1860.296,TZA,Sub-Saharan Africa,Africa,1,6809,3.6601697145714867,3.660170209472041
1648,"Tanzania, United Republic of",Kitulo Plateau National Park,415.782499735388,415.782,TZA,Sub-Saharan Africa,Africa,1,65,0.156331736043165,0.15633192394091136
1649,"Tanzania, United Republic of",Lake Manyara National Park,108.552985019398,108.553,TZA,Sub-Saharan Africa,Africa,1,2371,21.84186827820821,21.841865263972437
1650,"Tanzania, United Republic of",Mahale Mts.National Park,1471.50896345445,1471.509,TZA,Sub-Saharan Africa,Africa,1,42,0.028542129910919905,0.028542129202064004
1651,"Tanzania, United Republic of",Mikumi National Park,3239.87520718965,3239.875,TZA,Sub-Saharan Africa,Africa,1,541,0.1669817401606888,0.16698175083915273
1652,"Tanzania, United Republic of",Ruaha National Park,14600.4359160835,14600.436,TZA,Sub-Saharan Africa,Africa,1,1529,0.10472290065775977,0.10472290005586135
1653,"Tanzania, United Republic of",Rubondo Island National Park,212.309496853144,212.309,TZA,Sub-Saharan Africa,Africa,1,14,0.06594146850474569,0.06594162282333768
1654,"Tanzania, United Republic of",Saadani National Park,1103.92678368908,1091.154,TZA,Sub-Saharan Africa,Africa,1,12,0.010870286125225304,0.010997531054278314
1655,"Tanzania, United Republic of",Serengeti National Park,13123.0503012899,13123.05,TZA,Sub-Saharan Africa,Africa,1,17007,1.295963942036276,1.2959639717900946
1656,"Tanzania, United Republic of",Tarangire National Park,2627.19657706379,2627.197,TZA,Sub-Saharan Africa,Africa,1,4314,1.642054514558411,1.6420542502142017
1657,"Tanzania, United Republic of",Udzungwa Mountains National Park,2095.26634306363,2095.266,TZA,Sub-Saharan Africa,Africa,1,9,0.004295396635274776,0.004295397338571809
1658,Thailand,Chae Son,786.864917689843,786.865,THA,South-eastern Asia,Asia,1,63,0.08006456836957698,0.08006455999440819
1659,Thailand,Chaloem Prakiat Thai Prachan,404.992891375564,404.993,THA,South-eastern Asia,Asia,1,17,0.041976045412202824,0.04197603415367673
1660,Thailand,Doi Inthanon,466.708852933094,466.709,THA,South-eastern Asia,Asia,1,3123,6.6915379478514065,6.691535839248868
1661,Thailand,Doi Khuntan,249.602741953887,249.603,THA,South-eastern Asia,Asia,1,8,0.03205092995924686,0.03205089682415676
1662,Thailand,Doi Luang,1318.21289666299,1318.213,THA,South-eastern Asia,Asia,1,28,0.021240878518850044,0.021240876853740633
1663,Thailand,Doi Phukha,1910.60232111699,1910.602,THA,South-eastern Asia,Asia,1,65,0.03402068514289213,0.03402069086078628
1664,Thailand,Doi Suthep-Pui,283.305220417479,283.305,THA,South-eastern Asia,Asia,1,13342,47.09408453659699,47.09412117682356
1665,Thailand,Doi Wiang Pha,475.930905397118,475.931,THA,South-eastern Asia,Asia,1,1,0.002101145331517392,0.0021011449138635644
1666,Thailand,Erawan,530.965953255668,530.966,THA,South-eastern Asia,Asia,1,1076,2.026495283553313,2.0264951051479754
1667,Thailand,Huai Nam Dang,1238.35639593597,1238.356,THA,South-eastern Asia,Asia,1,816,0.6589379298866977,0.6589381405670098
1668,Thailand,Kaeng Tana,84.3323827015983,84.332,THA,South-eastern Asia,Asia,1,7,0.08300488822625586,0.08300526490537401
1669,Thailand,Khao Chamao-Khao Wong,82.1937205218589,82.194,THA,South-eastern Asia,Asia,1,66,0.8029810499020751,0.8029783195853711
1670,Thailand,Khao Khitchakut,59.5764829390072,59.576,THA,South-eastern Asia,Asia,1,258,4.330567822611037,4.330602927353296
1671,Thailand,Khao Khor,507.623401467159,507.623,THA,South-eastern Asia,Asia,1,18,0.03545935815404783,0.03545938619802491
1672,Thailand,Khao Laem,1495.42661904835,1495.427,THA,South-eastern Asia,Asia,1,448,0.2995800625008905,0.29957998618454795
1673,Thailand,Khao Luang,580.028754615746,580.029,THA,South-eastern Asia,Asia,1,64,0.1103393573003089,0.11033931062067587
1674,Thailand,Khao Nam Khang,222.328882041612,222.329,THA,South-eastern Asia,Asia,1,1,0.004497841174826921,0.004497838788462144
1675,Thailand,Khao Nan,444.089816626876,444.09,THA,South-eastern Asia,Asia,1,36,0.08106468253075746,0.08106464905762346
1676,Thailand,Khao Phanom Bencha,51.9636027047078,51.964,THA,South-eastern Asia,Asia,1,33,0.6350598935090823,0.6350550381033023
1677,Thailand,Khao Phra Thaeo,24.210391930091,24.21,THA,South-eastern Asia,Asia,1,223,9.210920692400448,9.211069805865344
1678,Thailand,Khao Phravihan,135.850241100698,135.85,THA,South-eastern Asia,Asia,1,798,5.874115449000111,5.874125874125874
1679,Thailand,Khao Pu - Khao Ya,713.849794124019,713.85,THA,South-eastern Asia,Asia,1,8,0.011206839402141984,0.011206836170063739
1680,Thailand,Khao Sok,644.604529077117,644.605,THA,South-eastern Asia,Asia,1,716,1.1107585623469016,1.1107577508706883
1681,Thailand,Khlong Lamngu,714.206110455154,714.206,THA,South-eastern Asia,Asia,1,4,0.005600624163591731,0.00560062502975332
1682,Thailand,Khlong Lan,422.768826094409,422.769,THA,South-eastern Asia,Asia,1,37,0.08751827882346624,0.08751824282291275
1683,Thailand,Khlong Wang Chao,739.202341879466,739.202,THA,South-eastern Asia,Asia,1,41,0.05546519224459579,0.05546521789713772
1684,Thailand,Khuen Si Nakarin,1858.1303363448,1858.13,THA,South-eastern Asia,Asia,1,231,0.12431851279841274,0.12431853530162044
1685,Thailand,Khun Chae,288.316422026491,288.316,THA,South-eastern Asia,Asia,1,14,0.04855776130127494,0.048557832378362635
1686,Thailand,Khun Khan,400.09796663617,400.098,THA,South-eastern Asia,Asia,1,56,0.13996572007306332,0.13996570840144165
1687,Thailand,Khun Pra Vor,410.835332065001,410.835,THA,South-eastern Asia,Asia,1,3,0.007302195711651572,0.007302201613786557
1688,Thailand,Khun Sathan,459.039533484624,459.04,THA,South-eastern Asia,Asia,1,3,0.006535384822362992,0.006535378180550714
1689,Thailand,Klong Phanom,423.777890800735,423.778,THA,South-eastern Asia,Asia,1,3,0.007079180073154483,0.007079178248988857
1690,Thailand,Kuiburi,970.365862941461,970.366,THA,South-eastern Asia,Asia,1,15,0.015458087070922548,0.01545808488755789
1691,Thailand,Lam Nam Kok,708.471730779862,708.472,THA,South-eastern Asia,Asia,1,250,0.3528722306602246,0.35287209656838947
1692,Thailand,Lam Nam Nan,1051.19923409889,1051.199,THA,South-eastern Asia,Asia,1,16,0.015220711241970735,0.015220714631577845
1693,Thailand,Lansaang,105.251410005906,105.251,THA,South-eastern Asia,Asia,1,1,0.009501060365308995,0.009501097376747014
1694,Thailand,Mae Charim,1109.24559998134,1109.246,THA,South-eastern Asia,Asia,1,2,0.0018030272105957817,0.0018030265603842608
1695,Thailand,Mae Moei,191.30595006538,191.306,THA,South-eastern Asia,Asia,1,10,0.0522722894744384,0.0522722758303451
1696,Thailand,Mae Ngao,449.376478389418,449.376,THA,South-eastern Asia,Asia,1,1,0.0022253056136450158,0.0022253079826247955
1697,Thailand,Mae Phang,541.675924007924,541.676,THA,South-eastern Asia,Asia,1,430,0.7938325868692471,0.7938324755019606
1698,Thailand,Mae Ping,1051.7598290136,1051.76,THA,South-eastern Asia,Asia,1,289,0.2747775604541206,0.27477751578306836
1699,Thailand,Mae Puem,353.491850569097,353.492,THA,South-eastern Asia,Asia,1,1,0.0028289195306485013,0.002828918334785511
1700,Thailand,Mae Ta Khai,526.960261718287,526.96,THA,South-eastern Asia,Asia,1,70,0.1328373410392414,0.13283740701381508
1701,Thailand,Mae Tho,1000.01752507065,1000.018,THA,South-eastern Asia,Asia,1,18,0.01799968455425651,0.017999676005831893
1702,Thailand,Mae Wang,126.759635234798,126.76,THA,South-eastern Asia,Asia,1,73,0.5758931055992821,0.5758914484064374
1703,Thailand,Mae Wong,896.221592985773,896.222,THA,South-eastern Asia,Asia,1,89,0.09930579746856515,0.09930575236939063
1704,Thailand,Mukdahan,50.3468084858125,50.347,THA,South-eastern Asia,Asia,1,8,0.15889785749288085,0.15889725306373767
1705,Thailand,Na Haew,111.136975384391,111.137,THA,South-eastern Asia,Asia,1,1,0.008997905481423138,0.008997903488487183
1706,Thailand,Nam Nao,975.266904250634,975.267,THA,South-eastern Asia,Asia,1,27,0.027684729054500208,0.027684726336480163
1707,Thailand,Nam Phong,224.601584485618,224.602,THA,South-eastern Asia,Asia,1,5,0.022261641704135738,0.022261600520030986
1708,Thailand,Nam Yung Nam Som,694.534873361339,694.535,THA,South-eastern Asia,Asia,1,301,0.4333835658147026,0.43338348679332217
1709,Thailand,Namtok Ched Sao Noi,47.8221468807964,47.822,THA,South-eastern Asia,Asia,1,28,0.585502781165263,0.5855045794822467
1710,Thailand,Namtok Huai Yang,159.685693061307,159.686,THA,South-eastern Asia,Asia,1,19,0.11898373383209392,0.1189835051288153
1711,Thailand,Namtok Klong Kaew,198.658657557625,198.659,THA,South-eastern Asia,Asia,1,5,0.025168799897631686,0.02516875651241575
1712,Thailand,Namtok Mae Surin,422.553585418241,422.554,THA,South-eastern Asia,Asia,1,158,0.3739170733662395,0.37391670650378417
1713,Thailand,Namtok Phacharoen,979.251181060977,979.251,THA,South-eastern Asia,Asia,1,62,0.06331368416918899,0.06331369587572543
1714,Thailand,Namtok Phleiw,121.034399607818,121.034,THA,South-eastern Asia,Asia,1,81,0.6692312289932485,0.6692334385379315
1715,Thailand,Namtok Si khid,142.350590241642,142.351,THA,South-eastern Asia,Asia,1,2,0.014049818807248874,0.014049778364746296
1716,Thailand,Namtok Yong,211.592892149118,211.593,THA,South-eastern Asia,Asia,1,14,0.06616479342856961,0.06616475970377092
